dataset,product_number,title,revision_date,posted_date,pdf_url,source_page_url,kind,revision_year
current,Form 941 (Schedule B),Report of Tax Liability for Semiweekly Schedule Depositors,Mar 2024,02/26/2024,https://www.irs.gov/pub/irs-pdf/f941sb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 941 (Schedule B),"Instructions for Schedule B (Form 941), Report of Tax Liability for Semiweekly Schedule Depositors",Jun 2025,05/29/2025,https://www.irs.gov/pub/irs-pdf/i941sb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 941 (Schedule D),"Report of Discrepancies Caused by Acquisitions, Statutory Mergers, or Consolidations",Jun 2011,07/17/2012,https://www.irs.gov/pub/irs-pdf/f941sd.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2011
current,Instruction 941 (Schedule D),"Instructions for Schedule D (Form 941), Report of Discrepancies Caused by Acquisitions, Statutory Mergers, or Consolidations",Jun 2011,07/17/2012,https://www.irs.gov/pub/irs-pdf/i941sd.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2011
current,Form 941 (Schedule R),Allocation Schedule for Aggregate Form 941 Filers,Mar 2024,02/26/2024,https://www.irs.gov/pub/irs-pdf/f941sr.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 941 (Schedule R),"Instructions for Schedule R (Form 941), Allocation Schedule for Aggregate Form 941 Filers",Mar 2024,02/26/2024,https://www.irs.gov/pub/irs-pdf/i941sr.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 941 (sp),Employer's QUARTERLY Federal Tax Return (Spanish Version),Mar 2026,03/04/2026,https://www.irs.gov/pub/irs-pdf/f941sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2026
current,Instruction 941 (sp),"Instructions for Form 941, Employer's QUARTERLY Federal Return Tax (Spanish Version)",Mar 2026,03/04/2026,https://www.irs.gov/pub/irs-pdf/i941sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 941 (sp) (Schedule B),Report of Tax Liability for Semiweekly Schedule Depositors (Spanish Version),Mar 2024,02/28/2024,https://www.irs.gov/pub/irs-pdf/f941spb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 941 (sp) (Schedule B),"Instructions for Schedule B (Form 941), Report of Tax Liability for Semiweekly Schedule Depositors (Spanish Version)",Jun 2025,06/02/2025,https://www.irs.gov/pub/irs-pdf/i941spb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 941-X,Adjusted Employer's QUARTERLY Federal Tax Return or Claim for Refund,Apr 2026,04/24/2026,https://www.irs.gov/pub/irs-pdf/f941x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2026
current,Instruction 941-X,"Instructions for Form 941-X, Adjusted Employer's QUARTERLY Federal Tax Return or Claim for Refund",Apr 2026,04/24/2026,https://www.irs.gov/pub/irs-pdf/i941x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 941-X (sp),Adjusted Employer's QUARTERLY Federal Tax Return or Claim for Refund (Spanish Version),Apr 2026,04/27/2026,https://www.irs.gov/pub/irs-pdf/f941xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2026
current,Instruction 941-X (sp),"Instructions for Form 941-X, Adjusted Employer's QUARTERLY Federal Return or Claim for Refund (Spanish Version)",Apr 2026,04/27/2026,https://www.irs.gov/pub/irs-pdf/i941xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 943,Employer's Annual Tax Return for Agricultural Employees,2025,12/04/2025,https://www.irs.gov/pub/irs-pdf/f943.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 943,"Instructions for Form 943, Employer's Annual Tax Return for Agricultural Employees",2025,12/04/2025,https://www.irs.gov/pub/irs-pdf/i943.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 943-A,Agricultural Employer's Record of Federal Tax Liability,Dec 2024,12/11/2024,https://www.irs.gov/pub/irs-pdf/f943a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 943-A,"Instructions for Form 943-A, Agricultural Employer???s Record of Federal Tax Liability",Dec 2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/i943a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 943-A (sp),Agricultural Employer's Record of Federal Tax Liability (Spanish Version),Dec 2024,12/17/2024,https://www.irs.gov/pub/irs-pdf/f943asp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 943-A (sp),"Instructions for Form 943-A, Agricultural Employer's Record of Federal Tax Liability (Spanish Version)",Dec 2025,12/18/2025,https://www.irs.gov/pub/irs-pdf/i943asp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 943 (Schedule R),Allocation Schedule for Aggregate Form 943 Filers,Dec 2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/f943sr.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 943 (Schedule R),"Instructions for Schedule R (Form 943), Allocation Schedule for Aggregate Form 943 Filers",Dec 2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/i943sr.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 943 (sp),Employer's Annual Federal Tax Return for Agricultural Employees (Spanish Version),2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/f943sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 943 (sp),"Instructions for Form 943, Employer's Annual Federal Tax Return for Agricultural Employees (Spanish Version)",2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/i943sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 943-X,Adjusted Employer's Annual Federal Tax Return for Agricultural Employees or Claim for Refund,Feb 2026,02/24/2026,https://www.irs.gov/pub/irs-pdf/f943x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2026
current,Instruction 943-X,"Instructions for Form 943-X, Adjusted Employer's Annual Federal Tax Return for Agricultural Employees or Claim for Refund",Feb 2026,02/24/2026,https://www.irs.gov/pub/irs-pdf/i943x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 943-X (sp),Adjusted Employer's Annual Federal Tax Return for Agricultural Employees or Claim for Refund (Spanish Version),Feb 2026,02/25/2026,https://www.irs.gov/pub/irs-pdf/f943xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2026
current,Instruction 943-X (sp),"Instructions for Form 943-X, Adjusted Employer's Annual Federal Tax Return for Agricultural Employees or Claim for Refund (Spanish Version)",Feb 2026,03/12/2026,https://www.irs.gov/pub/irs-pdf/i943xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 944,Employer's Annual Federal Tax Return,2025,11/24/2025,https://www.irs.gov/pub/irs-pdf/f944.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 944,"Instructions for Form 944, Employer's Annual Federal Tax Return",2025,11/24/2025,https://www.irs.gov/pub/irs-pdf/i944.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 944 (sp),Employer's ANNUAL Federal Tax Return (Spanish Version),2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/f944sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 944 (sp),"Instructions for Form 944, Employer's ANNUAL Federal Tax Return (Spanish Version)",2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/i944sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 944-X,Adjusted Employer's Annual Federal Tax Return or Claim for Refund,Apr 2025,04/16/2025,https://www.irs.gov/pub/irs-pdf/f944x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 944-X,"Instructions for Form 944-X, Adjusted Employer's ANNUAL Federal Tax Return or Claim for Refund",Feb 2026,02/24/2026,https://www.irs.gov/pub/irs-pdf/i944x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 944-X (sp),Adjusted Employer's Annual Federal Tax Return or Claim for Refund (Spanish Version),Apr 2025,04/29/2025,https://www.irs.gov/pub/irs-pdf/f944xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 944-X (sp),"Instructions for Form 944-X, Adjusted Employer's ANNUAL Federal Tax Return or Claim for Refund (Spanish Version)",Feb 2026,03/12/2026,https://www.irs.gov/pub/irs-pdf/i944xsp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2026
current,Form 945,Annual Return of Withheld Federal Income Tax,2025,10/15/2025,https://www.irs.gov/pub/irs-pdf/f945.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 945,"Instructions for Form 945, Annual Return of Withheld Federal Income Tax",2025,10/15/2025,https://www.irs.gov/pub/irs-pdf/i945.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 945-A,Annual Record of Federal Tax Liability,Dec 2024,12/11/2024,https://www.irs.gov/pub/irs-pdf/f945a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 945-A,"Instructions for Form 945-A, Annual Record of Federal Tax Liability",Dec 2025,12/04/2025,https://www.irs.gov/pub/irs-pdf/i945a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 945-X,Adjusted Annual Return of Withheld Federal Income Tax or Claim for Refund,Feb 2025,02/27/2025,https://www.irs.gov/pub/irs-pdf/f945x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 945-X,"Instructions for Form 945-X, Adjusted Annual Return of Withheld Federal Income Tax or Claim for Refund",Feb 2025,02/28/2025,https://www.irs.gov/pub/irs-pdf/i945x.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Publication 946,How To Depreciate Property,2025,03/13/2026,https://www.irs.gov/pub/irs-pdf/p946.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2025
current,Publication 947,Practice Before the IRS and Power of Attorney,Feb 2018,02/26/2018,https://www.irs.gov/pub/irs-pdf/p947.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (ht),Practice Before the IRS and Power of Attorney (Haitian Creole Version),Feb 2018,10/17/2024,https://www.irs.gov/pub/irs-pdf/p947ht.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (ko),Practice Before the IRS and Power of Attorney (Korean Version),Feb 2018,11/18/2021,https://www.irs.gov/pub/irs-pdf/p947ko.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (ru),Practice Before the IRS and Power of Attorney (Russian Version),Feb 2018,03/10/2022,https://www.irs.gov/pub/irs-pdf/p947ru.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (SP),Practice Before the IRS and Power of Attorney (Spanish Version),Feb 2018,07/20/2020,https://www.irs.gov/pub/irs-pdf/p947sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (vie),Practice Before the IRS and Power of Attorney (Vietnamese Version),Feb 2018,02/15/2022,https://www.irs.gov/pub/irs-pdf/p947vie.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (zh-s),Practice Before the IRS and Power of Attorney (Chinese-Simplified Version),Feb 2018,12/09/2021,https://www.irs.gov/pub/irs-pdf/p947zhs.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 947 (zh-t),Practice Before the IRS and Power of Attorney (Chinese-Traditional Version),Feb 2018,12/30/2021,https://www.irs.gov/pub/irs-pdf/p947zht.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Form 952,Consent to Extend Period of Limitation on Assessment of Income Taxes,Dec 2006,07/17/2012,https://www.irs.gov/pub/irs-pdf/f952.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2006
current,Publication 957,Reporting Back Pay and Special Wage Payments to the Social Security Administration,Jan 2024,09/03/2024,https://www.irs.gov/pub/irs-pdf/p957.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2024
current,Publication 962,Life's a little easier with EITC,Jan 2026,01/26/2026,https://www.irs.gov/pub/irs-pdf/p962.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2026
current,Publication 962 (en-sp),Life's a little easier with EITC (English & Spanish Version),Jan 2026,01/26/2026,https://www.irs.gov/pub/irs-pdf/p962esp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2026
current,Publication 962 (sp),Life's a little easier with EITC (Spanish Version),Jan 2026,03/06/2026,https://www.irs.gov/pub/irs-pdf/p962sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2026
current,Publication 963,Federal - State Reference Guide: A Federal-State Cooperative Publication,May 2025,05/19/2025,https://www.irs.gov/pub/irs-pdf/p963.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2025
current,Form 965-A,Individual Report of Net 965 Tax Liability,Jan 2021,12/01/2020,https://www.irs.gov/pub/irs-pdf/f965a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2021
current,Instruction 965-A,"Instructions for Form 965-A, Individual Report of Net 965 Tax Liability",Jan 2021,12/29/2020,https://www.irs.gov/pub/irs-pdf/i965a.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2021
current,Form 965-B,Corporate and Real Estate Investment Trust (REIT) Report of Net 965 Tax Liability and Electing REIT Report of 965 Amounts,Jan 2021,12/01/2020,https://www.irs.gov/pub/irs-pdf/f965b.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2021
current,Instruction 965-B,"Instructions for Form 965-B, Corporate and Real Estate Investment Trust (REIT) Report of Net 965 Tax Liability and Electing REIT Report of 965 Amounts",Jan 2021,12/29/2020,https://www.irs.gov/pub/irs-pdf/i965b.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2021
current,Form 965-C,Transfer Agreement Under Section 965(h)(3),Dec 2019,01/28/2020,https://www.irs.gov/pub/irs-pdf/f965c.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2019
current,Instruction 965-C,"Instructions for Form 965-C, Transfer Agreement Under Section 965(h)(3)",Dec 2019,01/28/2020,https://www.irs.gov/pub/irs-pdf/i965c.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2019
current,Form 965-D,Transfer Agreement Under Section 965(i)(2),Dec 2019,01/07/2020,https://www.irs.gov/pub/irs-pdf/f965d.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2019
current,Instruction 965-D,"Instructions for Form 965-D, Transfer Agreement Under Section 965(i)(2)",Dec 2019,01/27/2020,https://www.irs.gov/pub/irs-pdf/i965d.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2019
current,Form 965-E,Consent Agreement Under Section 965(i)(4)(D),Dec 2019,01/07/2020,https://www.irs.gov/pub/irs-pdf/f965e.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2019
current,Instruction 965-E,"Instructions for Form 965-E, Consent Agreement Under Section 965(i)(4)(D)",Dec 2019,01/27/2020,https://www.irs.gov/pub/irs-pdf/i965e.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2019
current,Form 965 (Schedule D),"Schedule D (Form 965), U.S. Shareholder's Aggregate Foreign Cash Position",Jan 2019,12/21/2018,https://www.irs.gov/pub/irs-pdf/f965sd.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2019
current,Form 965 (Schedule F),Foreign Taxes Deemed Paid by Domestic Corporation,Dec 2020,11/13/2020,https://www.irs.gov/pub/irs-pdf/f965sf.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2020
current,Form 965 (Schedule H),Amounts Reported on Forms 1116 and 1118 and Disallowed Foreign Taxes,Dec 2020,11/13/2020,https://www.irs.gov/pub/irs-pdf/f965sh.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2020
current,Form 966,Corporate Dissolution or Liquidation,Oct 2016,10/17/2016,https://www.irs.gov/pub/irs-pdf/f966.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2016
current,Publication 966,Electronic Choices to Pay All Your Federal Taxes,Mar 2012,08/06/2012,https://www.irs.gov/pub/irs-pdf/p966.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2012
current,Publication 966 (SP),Electronic Choices to Pay all Your Federal Taxes (Spanish version),Mar 2012,08/06/2012,https://www.irs.gov/pub/irs-pdf/p966sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2012
current,Publication 969,Health Savings Accounts and Other Tax-Favored Health Plans,2025,02/13/2026,https://www.irs.gov/pub/irs-pdf/p969.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2025
current,Form 970,Application to Use Lifo Inventory Method,Nov 2020,12/04/2020,https://www.irs.gov/pub/irs-pdf/f970.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2020
current,Publication 970,Tax Benefits for Education,2025,02/11/2026,https://www.irs.gov/pub/irs-pdf/p970.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2025
current,Publication 971,Innocent Spouse Relief,Dec 2021,02/09/2022,https://www.irs.gov/pub/irs-pdf/p971.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2021
current,Form 972,Consent of Shareholder to Include Specific Amount in Gross Income,Dec 2016,12/13/2016,https://www.irs.gov/pub/irs-pdf/f972.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2016
current,Publication 972,Child Tax Credit,2022,02/24/2022,https://www.irs.gov/pub/irs-pdf/p972.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2022
current,Publication 972 (SP),Child Tax Credit (Spanish Version),2022,02/25/2022,https://www.irs.gov/pub/irs-pdf/p972sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2022
current,Form 973,Corporation Claim for Deduction for Consent Dividends,Nov 2016,11/15/2016,https://www.irs.gov/pub/irs-pdf/f973.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2016
current,Publication 974,Premium Tax Credit (PTC),2025,02/17/2026,https://www.irs.gov/pub/irs-pdf/p974.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2025
current,Form 976,"Claim for Deficiency Dividends Deductions by a Personal Holding Company, Regulated Investment Company, or Real Estate Investment Trust",Nov 2022,11/08/2022,https://www.irs.gov/pub/irs-pdf/f976.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2022
current,Publication 976,Disaster Relief,Feb 2018,03/02/2018,https://www.irs.gov/pub/irs-pdf/p976.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Publication 976 (SP),Disaster Relief (Spanish version),Feb 2018,03/20/2018,https://www.irs.gov/pub/irs-pdf/p976sp.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,publication,2018
current,Form 982,Reduction of Tax Attributes Due to Discharge of Indebtedness (and Section 1082 Basis Adjustment),Mar 2018,03/08/2018,https://www.irs.gov/pub/irs-pdf/f982.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2018
current,Instruction 982,"Instructions for Form 982, Reduction of Tax Attributes Due to Discharge of Indebtedness (and Section 1082 Basis Adjustment)",Dec 2021,12/27/2021,https://www.irs.gov/pub/irs-pdf/i982.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2021
current,Notice 989,"Commonly Asked Questions When IRS Determines Your Work Status is ""Employee""",Aug 2015,05/11/2020,https://www.irs.gov/pub/irs-pdf/n989.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,notice,2015
current,Form 990,Return of Organization Exempt From Income Tax,2025,12/12/2025,https://www.irs.gov/pub/irs-pdf/f990.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 990,"Instructions for Form 990, Return of Organization Exempt From Income Tax",2025,12/12/2025,https://www.irs.gov/pub/irs-pdf/i990.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 990-BL,Information and Initial Excise Tax Return for Black Lung Benefit Trusts and Certain Related Persons,Dec 2013,08/29/2013,https://www.irs.gov/pub/irs-pdf/f990bl.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2013
current,Instruction 990-BL,"Instructions for Form 990-BL, Information and Initial Excise Tax Return for Black Lung Benefit Trusts and Certain Related Persons",Jan 2020,01/29/2020,https://www.irs.gov/pub/irs-pdf/i990bl.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2020
current,Form 990-EZ,Short Form Return of Organization Exempt From Income Tax,2025,01/13/2026,https://www.irs.gov/pub/irs-pdf/f990ez.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 990-EZ,"Instructions for Form 990-EZ, Short Form Return of Organization Exempt From Income Tax",2025,01/15/2026,https://www.irs.gov/pub/irs-pdf/i990ez.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,"Form 990, 990-EZ, 990PF (Sch B)",Schedule of Contributors,Dec 2024,01/08/2025,https://www.irs.gov/pub/irs-pdf/f990ezb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Form 990 or 990-EZ (Sch A),Public Charity Status and Public Support,2025,12/09/2025,https://www.irs.gov/pub/irs-pdf/f990sa.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 990 or 990-EZ (Sch A),"Instructions for Schedule A (Form 990 or Form 990-EZ), Public Charity Status and Public Support",2025,01/16/2026,https://www.irs.gov/pub/irs-pdf/i990sa.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Form 990 or 990-EZ (Sch C),Political Campaign and Lobbying Activities,2025,11/10/2025,https://www.irs.gov/pub/irs-pdf/f990sc.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Form 990 or 990-EZ (Sch E),Schools,Dec 2024,01/02/2025,https://www.irs.gov/pub/irs-pdf/f990se.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Form 990 or 990-EZ (Sch G),Supplemental Information Regarding Fundraising or Gaming Activities,Dec 2024,01/13/2025,https://www.irs.gov/pub/irs-pdf/f990sg.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 990 or 990-EZ (Sch G),"Instructions for Schedule G (Form 990), Supplemental Information Regarding Fundraising or Gaming Activities",Dec 2024,01/13/2025,https://www.irs.gov/pub/irs-pdf/i990sg.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 990 or 990-EZ (Sch L),Transactions With Interested Persons,Dec 2024,01/14/2025,https://www.irs.gov/pub/irs-pdf/f990sl.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 990 or 990-EZ (Sch L),"Instructions for Schedule L (Form 990), Transactions with Interested Persons",Dec 2024,01/15/2025,https://www.irs.gov/pub/irs-pdf/i990sl.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 990-PF,Return of Private Foundation or Section 4947(a)(1) Trust Treated as Private Foundation,2025,12/04/2025,https://www.irs.gov/pub/irs-pdf/f990pf.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
current,Instruction 990-PF,"Instructions for Form 990-PF, Return of Private Foundation or Section 4947(a)(1) Trust Treated as Private Foundation",2025,01/15/2026,https://www.irs.gov/pub/irs-pdf/i990pf.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Instruction 990 (Sch C),Instructions for Schedule C (Form 990) Political Campaign and Lobbying Activities,2025,12/16/2025,https://www.irs.gov/pub/irs-pdf/i990sc.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2025
current,Instruction 990 (Schedule B),"Instructions for Schedule B (Form 990), Schedule of Contributors",Dec 2024,01/15/2025,https://www.irs.gov/pub/irs-pdf/i990sb.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 990 (Schedule D),Supplemental Financial Statements,Dec 2024,12/30/2024,https://www.irs.gov/pub/irs-pdf/f990sd.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 990 (Schedule D),"Instructions for Schedule D (Form 990), Supplemental Financial Statements",Dec 2024,12/30/2024,https://www.irs.gov/pub/irs-pdf/i990sd.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Instruction 990 (Schedule E),"Instructions for Schedule E (Form 990), Schools",Dec 2024,01/06/2025,https://www.irs.gov/pub/irs-pdf/i990se.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 990 (Schedule F),Statement of Activities Outside the United States,Dec 2024,01/14/2025,https://www.irs.gov/pub/irs-pdf/f990sf.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2024
current,Instruction 990 (Schedule F),"Instructions for Schedule F (Form 990), Statement of Activities Outside the United States",Dec 2024,01/13/2025,https://www.irs.gov/pub/irs-pdf/i990sf.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,instruction,2024
current,Form 990 (Schedule H),Hospitals,2025,11/19/2025,https://www.irs.gov/pub/irs-pdf/f990sh.pdf,https://www.irs.gov/forms-instructions-and-publications?items_per_page=200&page=1,form,2025
